name,hpcpmean_0,hpcpmean_1,hpcpmean_2,hpcpmean_3,hpcpmean_4,hpcpmean_5,hpcpmean_6,hpcpmean_7,hpcpmean_8,hpcpmean_9,hpcpmean_10,hpcpmean_11,hpcpmean_12,hpcpmean_13,hpcpmean_14,hpcpmean_15,hpcpmean_16,hpcpmean_17,hpcpmean_18,hpcpmean_19,hpcpmean_20,hpcpmean_21,hpcpmean_22,hpcpmean_23,hpcpmean_24,hpcpmean_25,hpcpmean_26,hpcpmean_27,hpcpmean_28,hpcpmean_29,hpcpmean_30,hpcpmean_31,hpcpmean_32,hpcpmean_33,hpcpmean_34,hpcpmean_35,hpcpmean_36,hpcpmean_37,hpcpmean_38,hpcpmean_39,hpcpmean_40,hpcpmean_41,hpcpmean_42,hpcpmean_43,hpcpmean_44,hpcpmean_45,hpcpmean_46,hpcpmean_47,hpcpstd_0,hpcpstd_1,hpcpstd_2,hpcpstd_3,hpcpstd_4,hpcpstd_5,hpcpstd_6,hpcpstd_7,hpcpstd_8,hpcpstd_9,hpcpstd_10,hpcpstd_11,hpcpstd_12,hpcpstd_13,hpcpstd_14,hpcpstd_15,hpcpstd_16,hpcpstd_17,hpcpstd_18,hpcpstd_19,hpcpstd_20,hpcpstd_21,hpcpstd_22,hpcpstd_23,hpcpstd_24,hpcpstd_25,hpcpstd_26,hpcpstd_27,hpcpstd_28,hpcpstd_29,hpcpstd_30,hpcpstd_31,hpcpstd_32,hpcpstd_33,hpcpstd_34,hpcpstd_35,hpcpstd_36,hpcpstd_37,hpcpstd_38,hpcpstd_39,hpcpstd_40,hpcpstd_41,hpcpstd_42,hpcpstd_43,hpcpstd_44,hpcpstd_45,hpcpstd_46,hpcpstd_47,makamType
94302cb3-49f0-4d46-bd4b-72c69d705360.mp3,0.114894,0.0274236,0.00817469,0.00372074,0.00824347,0.00442333,0.00393061,0.0503091,0.0629553,0.0128362,0.00426751,0.00651716,0.00635131,0.0056332,0.0039742,0.0139526,0.0901629,0.0223353,0.00424302,0.00618186,0.0233487,0.0120221,0.0086617,0.0226947,0.0156948,0.00837577,0.00565197,0.0208406,0.128564,0.045385,0.0153928,0.00416676,0.00722869,0.00256245,0.00244439,0.00630257,0.0523563,0.00943148,0.00394329,0.00240192,0.00128548,0.00126371,0.00224159,0.00941016,0.0409709,0.023171,0.017854,0.0458032,0.101921,0.0264805,0.00789123,0.00501457,0.0096232,0.00484849,0.00420553,0.0571859,0.0611372,0.0162954,0.00633639,0.00585991,0.00693126,0.00506223,0.00540694,0.0167924,0.0936464,0.0257245,0.00555221,0.00796033,0.021668,0.00971664,0.00932236,0.0199103,0.0131667,0.00757204,0.00601432,0.0250995,0.134534,0.0447733,0.0163843,0.00496505,0.00785903,0.00401548,0.00383798,0.00578274,0.045569,0.00861211,0.0030814,0.00249242,0.00196875,0.00164625,0.00226781,0.00799273,0.0369817,0.0215567,0.017426,0.0419077,Acemasiran
a4170fcb-1071-4055-b958-ead9744e0d3d.mp3,0.0954842,0.046041,0.0288691,0.00750252,0.00930797,0.00889789,0.00996694,0.0186281,0.0732698,0.0203937,0.00869101,0.0214089,0.0282963,0.0198145,0.01732,0.0317757,0.0393392,0.0183516,0.0125942,0.0126986,0.0535587,0.0165424,0.00910238,0.00824648,0.0175403,0.00862566,0.00855148,0.0221618,0.0694866,0.0133486,0.00740307,0.00694333,0.00538068,0.00664297,0.00585499,0.0156352,0.039057,0.00942925,0.00870887,0.0134503,0.0213808,0.0177662,0.00805789,0.0118928,0.0273033,0.0117823,0.00830921,0.019186,0.102502,0.0343262,0.0290531,0.00807055,0.00967884,0.00913314,0.0108735,0.0221972,0.105828,0.0178388,0.00878062,0.0167989,0.0149962,0.00966279,0.0119266,0.0235324,0.0468287,0.0105226,0.00870894,0.00986737,0.0402325,0.0168558,0.0064791,0.00635058,0.0181391,0.00735573,0.00701202,0.0196136,0.0811493,0.00979755,0.0058967,0.00806775,0.00795229,0.00783451,0.00678375,0.013544,0.0576507,0.0094931,0.00670277,0.0113898,0.0202194,0.0166889,0.00841053,0.0105161,0.0486039,0.0080717,0.00725175,0.0208109,Acemasiran
aad11aeb-234d-41a9-9a5f-21fc2eabd256.mp3,0.106541,0.0448092,0.009255,0.00546957,0.00874099,0.00636685,0.00296828,0.0100183,0.0357275,0.038562,0.00423609,0.0172111,0.00507298,0.00306991,0.00355141,0.0124988,0.0478114,0.022793,0.0364446,0.00663263,0.0111316,0.00584434,0.0054067,0.00381231,0.010879,0.0128342,0.00607227,0.0125949,0.0818723,0.0254724,0.00673329,0.0045146,0.00335094,0.00552673,0.00397548,0.0137357,0.0740863,0.0137628,0.00279633,0.00347298,0.00828751,0.00296225,0.00542368,0.00878292,0.0413138,0.0697996,0.027001,0.0901918,0.0684437,0.0314047,0.00847589,0.00354773,0.0061753,0.00535112,0.00315508,0.0103861,0.0523843,0.0512759,0.00728338,0.0109928,0.0044408,0.00384751,0.00486937,0.0112887,0.0708092,0.0254918,0.030776,0.00949617,0.021996,0.0156468,0.00906735,0.007419,0.0108778,0.011086,0.00536931,0.021563,0.108932,0.0433804,0.0115638,0.00742394,0.00563684,0.0143212,0.0138639,0.0105439,0.0607679,0.0182138,0.00270718,0.00378115,0.0042261,0.00222716,0.00312235,0.00739722,0.0281902,0.0400159,0.0164881,0.0711064,Acemasiran
bb863b62-21cf-49b2-843b-95f417ce0a9f.mp3,0.129795,0.0446137,0.00962976,0.0127795,0.0102895,0.00711177,0.011151,0.0151911,0.0691818,0.0174358,0.00645944,0.00574962,0.00732253,0.00656606,0.00523889,0.0153139,0.0579929,0.0138144,0.0108847,0.0106402,0.0428144,0.00965153,0.00590257,0.00731578,0.0130819,0.00829602,0.00863583,0.0175997,0.0888804,0.0242708,0.0078614,0.00485181,0.00388696,0.00634499,0.00439432,0.0174492,0.0517594,0.0140577,0.00724692,0.00732612,0.0049933,0.00617066,0.00600869,0.0273883,0.0597186,0.0236219,0.017469,0.0358399,0.100573,0.035834,0.0133559,0.0156512,0.00870937,0.00650435,0.00907662,0.0210251,0.0659592,0.0178545,0.00834359,0.0068329,0.00836694,0.00933625,0.00886068,0.0183776,0.0499759,0.0114738,0.0119199,0.0131404,0.0313098,0.0103731,0.00722547,0.0113851,0.0142142,0.00783236,0.0127209,0.0410762,0.0955772,0.0220532,0.0114668,0.00810576,0.0135949,0.0144732,0.0115749,0.0165636,0.0350683,0.0101473,0.0065644,0.00557239,0.00397138,0.00655288,0.00714856,0.0215648,0.046688,0.0172469,0.0129592,0.0372798,Acemasiran
c3eb4ecc-2602-4804-be04-47740b8fa3bd.mp3,0.114622,0.0220847,0.0103192,0.00720194,0.00471119,0.00258199,0.00241631,0.0232062,0.0923049,0.0204454,0.00670781,0.0132307,0.0136508,0.0139411,0.00501334,0.00514642,0.0555477,0.0123291,0.00455923,0.00986257,0.0244239,0.0125187,0.00461457,0.0118261,0.016599,0.0188154,0.00432987,0.0143727,0.078201,0.01204,0.00476802,0.00795639,0.0124989,0.00304295,0.00562937,0.0150715,0.104337,0.0138642,0.0053593,0.00452055,0.00693607,0.00227345,0.00422125,0.0122068,0.0918737,0.0246415,0.0103684,0.0328075,0.0933678,0.0148654,0.011687,0.00673225,0.00509921,0.00223565,0.00198987,0.0184903,0.0710011,0.0159796,0.00402761,0.00958651,0.00889411,0.0103433,0.0063256,0.0110177,0.0987022,0.0255671,0.00730463,0.0161041,0.0385435,0.0112532,0.00758632,0.0150401,0.0167885,0.0100295,0.00350449,0.0164261,0.0783259,0.0124278,0.00476687,0.0264095,0.0111613,0.00716644,0.0135349,0.0160385,0.10006,0.0135572,0.00539006,0.00687874,0.00414936,0.00219667,0.00551202,0.00933004,0.0623903,0.0168085,0.00618367,0.0270328,Acemasiran
ce616fc7-384d-49a6-8e3a-b471c42c9cca.mp3,0.1288,0.148686,0.0129896,0.00620837,0.00674717,0.00681803,0.00326758,0.0110099,0.0502748,0.0715061,0.0125609,0.0145388,0.0100664,0.0181059,0.00922689,0.0138151,0.0339265,0.0250524,0.00584215,0.00726001,0.0273719,0.0100427,0.0110038,0.00785214,0.00890453,0.00858802,0.00632186,0.00948052,0.0509135,0.0247101,0.00682341,0.0044282,0.00594881,0.0054908,0.00436733,0.0122937,0.0258183,0.0184004,0.00607345,0.0057007,0.00584349,0.00432471,0.00638348,0.00620291,0.0480502,0.0337363,0.0137963,0.0244258,0.0739012,0.102381,0.0191495,0.0113464,0.00938383,0.0118488,0.00592014,0.0196488,0.0406938,0.0576572,0.0124682,0.0167746,0.0123072,0.0162314,0.0213599,0.0203985,0.0455736,0.0359748,0.0102645,0.0111533,0.0237572,0.0115438,0.00949364,0.0105007,0.0136469,0.0155716,0.0137336,0.013903,0.0402989,0.0378389,0.0106787,0.00965881,0.0100168,0.00577566,0.00753602,0.0132892,0.0215778,0.0237408,0.00855396,0.00863126,0.00685161,0.00608062,0.00939003,0.00782129,0.0294813,0.0306224,0.0138389,0.0210764,Acemasiran
dc6c0e8a-8c9a-435d-a7ca-5e044a764fbc.mp3,0.0415029,0.0680995,0.0144312,0.0188261,0.0160749,0.00888282,0.00943038,0.0108465,0.0363765,0.0296984,0.0107029,0.00701082,0.00456165,0.00720965,0.00830147,0.0191928,0.0331986,0.0367795,0.013027,0.00982979,0.0168426,0.0170046,0.0115232,0.00940491,0.0263185,0.0140836,0.0139852,0.0223039,0.0714298,0.0551585,0.012792,0.0098548,0.0212193,0.00914956,0.0103772,0.0206597,0.0297079,0.0435277,0.013187,0.0127677,0.00575039,0.00638585,0.0073914,0.0135585,0.0276162,0.0538905,0.021106,0.0190199,0.0248916,0.0485852,0.01957,0.0219383,0.0305249,0.0148447,0.0125585,0.00989758,0.0298678,0.0388235,0.0154706,0.00714455,0.00609628,0.00642889,0.00788159,0.0163755,0.0333383,0.0599191,0.0190012,0.0135533,0.0139545,0.0128848,0.0117139,0.0110216,0.0226137,0.0156335,0.0127062,0.0173267,0.0538894,0.0486846,0.0138557,0.0121769,0.0303251,0.0139751,0.00987697,0.0195676,0.0339495,0.0448008,0.0142006,0.0119536,0.00649435,0.00617125,0.00645177,0.00935622,0.0174493,0.0535203,0.0185835,0.0140233,Acemasiran
efc29453-c759-4dac-b610-17e4494ab0f6.mp3,0.186193,0.0630712,0.016076,0.00475447,0.00192626,0.00256576,0.00314765,0.00599409,0.0146842,0.0370446,0.00224963,0.00189526,0.00334596,0.00240457,0.00254249,0.00562603,0.0208992,0.0485996,0.0157897,0.0108404,0.0176917,0.0134892,0.00531939,0.0130559,0.00707764,0.017438,0.00811256,0.018838,0.067395,0.0770953,0.022425,0.00352821,0.00784339,0.00531271,0.00422281,0.0108439,0.0315663,0.0602804,0.00891294,0.00251269,0.00258542,0.0021791,0.00305929,0.00366679,0.0233122,0.0449902,0.0304615,0.037135,0.10988,0.0417057,0.0160718,0.00775402,0.0034735,0.00376421,0.00569302,0.00966606,0.0220112,0.0296279,0.00525217,0.00505094,0.0102455,0.00460871,0.00541592,0.0129121,0.030944,0.0721561,0.0248031,0.0169709,0.0256125,0.0187019,0.0119389,0.0146493,0.00953635,0.0189083,0.0101189,0.0191441,0.0608562,0.0492199,0.019572,0.00394957,0.00896105,0.00632149,0.00779924,0.0205939,0.0366278,0.0475141,0.0116226,0.00470329,0.00323234,0.0035043,0.00510034,0.0060357,0.0304291,0.0464975,0.0229632,0.0291211,Acemasiran
02736cb8-0e87-4b51-82b7-68c1ecbd02eb.mp3,0.0692935,0.0261391,0.0109415,0.0143102,0.0188121,0.00669745,0.00909436,0.0263268,0.0682815,0.022277,0.00967946,0.00743048,0.0146226,0.00750016,0.00806459,0.0274362,0.0581217,0.0225048,0.0100618,0.0110621,0.00902911,0.0151639,0.00679397,0.0206428,0.039083,0.0172092,0.0181328,0.0358331,0.0666513,0.0183557,0.00848188,0.0112203,0.00727855,0.00468512,0.00582338,0.0115708,0.0362519,0.0174066,0.0093664,0.010426,0.00726569,0.00631156,0.0109213,0.0235642,0.0660288,0.0242295,0.0118761,0.0317395,0.0720446,0.019737,0.011043,0.0145013,0.016452,0.00768342,0.00931271,0.0273739,0.0720936,0.0191812,0.00881863,0.00875546,0.0154741,0.00873729,0.0103003,0.029518,0.065265,0.0193209,0.0108063,0.0123144,0.0153613,0.012017,0.00816742,0.0206817,0.0396207,0.0148216,0.0170126,0.0328521,0.071414,0.0172782,0.00806089,0.011874,0.00731993,0.00598647,0.00865385,0.0127252,0.0335607,0.0141334,0.00999585,0.0111264,0.00740981,0.00727611,0.0100982,0.0198126,0.0620631,0.0220379,0.0099678,0.029938,Acemasiran
22b1c7b5-b42b-47e0-b8c6-d8962257e268.mp3,0.186228,0.0332533,0.0106261,0.00393086,0.00522235,0.0052213,0.00558251,0.014437,0.103681,0.0237316,0.00493002,0.00305623,0.00377499,0.0045791,0.0076513,0.013744,0.0911447,0.0282782,0.00475627,0.00721477,0.0259732,0.012229,0.00241724,0.00410284,0.00978574,0.00591977,0.00291472,0.0120692,0.0433363,0.0232367,0.00613389,0.00220777,0.00291389,0.00272803,0.00203697,0.00944722,0.0392203,0.0269355,0.00831253,0.00466305,0.00334199,0.00288429,0.00323861,0.00807597,0.0461785,0.0764353,0.0193882,0.0328291,0.122765,0.0425258,0.0156824,0.00806752,0.00519646,0.00511422,0.00546715,0.0136528,0.0728415,0.0342137,0.0104296,0.00603377,0.00682419,0.00949949,0.0114022,0.0211904,0.0679063,0.0348361,0.00748243,0.0155142,0.0282762,0.0136245,0.00566207,0.00629013,0.0135659,0.0102913,0.00546154,0.0175423,0.0592119,0.0444953,0.0140625,0.00608965,0.00630012,0.00543474,0.01057,0.014244,0.0301935,0.0185736,0.00822319,0.00539493,0.0047439,0.00450873,0.00556442,0.00709707,0.0376042,0.0466005,0.0177312,0.028172,Acemasiran
