name,hpcpmean_0,hpcpmean_1,hpcpmean_2,hpcpmean_3,hpcpmean_4,hpcpmean_5,hpcpmean_6,hpcpmean_7,hpcpmean_8,hpcpmean_9,hpcpmean_10,hpcpmean_11,hpcpmean_12,hpcpmean_13,hpcpmean_14,hpcpmean_15,hpcpmean_16,hpcpmean_17,hpcpmean_18,hpcpmean_19,hpcpmean_20,hpcpmean_21,hpcpmean_22,hpcpmean_23,hpcpmean_24,hpcpmean_25,hpcpmean_26,hpcpmean_27,hpcpmean_28,hpcpmean_29,hpcpmean_30,hpcpmean_31,hpcpmean_32,hpcpmean_33,hpcpmean_34,hpcpmean_35,hpcpmean_36,hpcpmean_37,hpcpmean_38,hpcpmean_39,hpcpmean_40,hpcpmean_41,hpcpmean_42,hpcpmean_43,hpcpmean_44,hpcpmean_45,hpcpmean_46,hpcpmean_47,hpcpstd_0,hpcpstd_1,hpcpstd_2,hpcpstd_3,hpcpstd_4,hpcpstd_5,hpcpstd_6,hpcpstd_7,hpcpstd_8,hpcpstd_9,hpcpstd_10,hpcpstd_11,hpcpstd_12,hpcpstd_13,hpcpstd_14,hpcpstd_15,hpcpstd_16,hpcpstd_17,hpcpstd_18,hpcpstd_19,hpcpstd_20,hpcpstd_21,hpcpstd_22,hpcpstd_23,hpcpstd_24,hpcpstd_25,hpcpstd_26,hpcpstd_27,hpcpstd_28,hpcpstd_29,hpcpstd_30,hpcpstd_31,hpcpstd_32,hpcpstd_33,hpcpstd_34,hpcpstd_35,hpcpstd_36,hpcpstd_37,hpcpstd_38,hpcpstd_39,hpcpstd_40,hpcpstd_41,hpcpstd_42,hpcpstd_43,hpcpstd_44,hpcpstd_45,hpcpstd_46,hpcpstd_47,makamType
94302cb3-49f0-4d46-bd4b-72c69d705360.mp3,0.167363,0.0745684,0.0273575,0.01911,0.0353227,0.0220054,0.0156347,0.0999813,0.126527,0.0458814,0.0235311,0.0144242,0.0198445,0.0134494,0.015071,0.0436104,0.159468,0.0650371,0.017922,0.0296271,0.0786984,0.0435252,0.0299203,0.0443869,0.0527033,0.0321217,0.0217234,0.0522551,0.194326,0.0859654,0.0545278,0.0194752,0.0369375,0.0143723,0.010692,0.0194878,0.102295,0.0358868,0.0124587,0.0085557,0.00508096,0.00799589,0.0133855,0.0366152,0.0907793,0.0680365,0.0536089,0.098392,0.157066,0.0683348,0.0279848,0.0247331,0.0401252,0.0249001,0.0167349,0.103306,0.125307,0.0549696,0.030317,0.0181203,0.0253204,0.0225461,0.019683,0.052336,0.170988,0.0735414,0.024517,0.0352219,0.0774226,0.0397177,0.0326574,0.0449334,0.0421162,0.0298283,0.0225432,0.0576718,0.198399,0.0861669,0.0546562,0.0218243,0.0355472,0.027357,0.0230618,0.0187001,0.0929902,0.0336232,0.0118447,0.00868787,0.0110994,0.0111536,0.0106517,0.0314944,0.0799846,0.0650787,0.0526307,0.0864253,Acemasiran
a4170fcb-1071-4055-b958-ead9744e0d3d.mp3,0.165691,0.0964966,0.0864718,0.0273506,0.025852,0.0202549,0.0330341,0.0509317,0.132261,0.0522897,0.023864,0.0639095,0.0854421,0.089631,0.0505349,0.0762492,0.104713,0.0632595,0.0462555,0.0552926,0.152946,0.0542462,0.0540411,0.0487657,0.0530677,0.0364116,0.024219,0.0764005,0.117515,0.0443004,0.0273588,0.0257222,0.0188819,0.022627,0.0234874,0.0378649,0.0916572,0.0296835,0.0229651,0.0358825,0.0532302,0.0371054,0.0205562,0.0444859,0.0700874,0.0366107,0.0252751,0.0569485,0.167661,0.0805957,0.0871886,0.0316986,0.0258424,0.0278161,0.0403502,0.0639075,0.171758,0.0554754,0.031755,0.0499308,0.0556433,0.0529225,0.0415495,0.0635924,0.107616,0.0435369,0.0358499,0.04499,0.113558,0.056184,0.0355148,0.0317707,0.0544245,0.0341867,0.0226917,0.0627907,0.135517,0.0318272,0.021123,0.0285166,0.0303199,0.0366728,0.0283758,0.0324982,0.119708,0.0328767,0.0217033,0.0357712,0.0630494,0.049446,0.0260701,0.0408858,0.11254,0.0270981,0.0244807,0.0564456,Acemasiran
aad11aeb-234d-41a9-9a5f-21fc2eabd256.mp3,0.152045,0.0732309,0.0269231,0.0135491,0.0211688,0.0148544,0.0094065,0.0340168,0.0704421,0.101309,0.0103529,0.0353002,0.0201898,0.00854784,0.0105251,0.0316593,0.0849813,0.0719282,0.0525754,0.0237266,0.0313818,0.0333556,0.0178592,0.00793059,0.0182262,0.0266717,0.0205987,0.0400047,0.130526,0.0533124,0.0181292,0.0250476,0.00753819,0.0216912,0.016252,0.0323512,0.165369,0.0408655,0.00718219,0.0088754,0.0154864,0.01304,0.024674,0.0215255,0.0816418,0.116341,0.0537904,0.112084,0.128853,0.0672882,0.0248606,0.0106867,0.0160701,0.0121697,0.0121557,0.0294689,0.106685,0.109224,0.0240836,0.0263941,0.0159312,0.0128277,0.0176141,0.0281926,0.143388,0.0729743,0.060534,0.037852,0.0685813,0.0590566,0.0400858,0.0264785,0.0346148,0.0300345,0.0147472,0.0517867,0.162262,0.0935222,0.0318661,0.026398,0.0147947,0.068948,0.0515597,0.029841,0.141643,0.0447275,0.00930783,0.00771632,0.0107092,0.0081918,0.0140876,0.020812,0.065183,0.0874289,0.0406672,0.101413,Acemasiran
bb863b62-21cf-49b2-843b-95f417ce0a9f.mp3,0.216361,0.117614,0.0399511,0.0536063,0.0411938,0.0333526,0.0534854,0.0535386,0.143437,0.0601007,0.0314434,0.0294156,0.0240419,0.0323651,0.0279568,0.0556714,0.107131,0.0420839,0.0492579,0.041315,0.117705,0.0376808,0.0324379,0.0292802,0.0393845,0.0368522,0.0333657,0.0510297,0.170169,0.0685044,0.0255394,0.0200677,0.0122578,0.0326376,0.0247752,0.0568033,0.118082,0.0471025,0.0312387,0.02842,0.0219054,0.0248073,0.0285681,0.0823318,0.122932,0.0684035,0.0602386,0.104118,0.197222,0.108544,0.0530658,0.0578982,0.0368847,0.0275287,0.0406786,0.067047,0.137406,0.0611508,0.0384756,0.0276473,0.0319951,0.0408447,0.0397773,0.0658622,0.10621,0.0388231,0.0504434,0.057921,0.0985111,0.044405,0.03575,0.0422345,0.0435938,0.0319692,0.0535046,0.107947,0.171958,0.0638942,0.0394157,0.0319846,0.0624041,0.0592695,0.0537615,0.0586665,0.0959195,0.0377115,0.0293401,0.0246283,0.0170408,0.0291681,0.0347355,0.0687861,0.114032,0.0593582,0.0566306,0.110915,Acemasiran
c3eb4ecc-2602-4804-be04-47740b8fa3bd.mp3,0.186837,0.0596318,0.0266444,0.0279721,0.0118562,0.00674132,0.00557989,0.0630212,0.186068,0.0525355,0.0287768,0.0400116,0.0640137,0.0776766,0.0161332,0.0173878,0.129776,0.0390223,0.021683,0.0366716,0.0915559,0.0412976,0.0268753,0.0447773,0.0478439,0.0488035,0.0232702,0.0523335,0.125389,0.0329122,0.0122627,0.0284793,0.0388148,0.0093832,0.0256372,0.0374124,0.183597,0.0294861,0.0159588,0.0123194,0.0222778,0.0094899,0.0140183,0.0411134,0.169017,0.0653983,0.0311751,0.0786779,0.175131,0.0432955,0.030113,0.0231176,0.0172168,0.00685645,0.00675617,0.05673,0.150364,0.044938,0.0182837,0.0347892,0.0428846,0.0579159,0.0226991,0.0376568,0.188047,0.074364,0.0326059,0.0574909,0.118131,0.0398721,0.033083,0.0587203,0.0503237,0.0355193,0.0170674,0.057682,0.144002,0.0383513,0.0136895,0.0670882,0.0416508,0.0391478,0.0700386,0.0430379,0.187326,0.0398039,0.0178146,0.0206958,0.0145864,0.00778038,0.0170841,0.0373284,0.141897,0.0542701,0.0225087,0.0701659,Acemasiran
ce616fc7-384d-49a6-8e3a-b471c42c9cca.mp3,0.251193,0.25242,0.0414502,0.0214031,0.0215409,0.0277043,0.0140862,0.0363114,0.149912,0.146581,0.0513559,0.0443807,0.0369065,0.0636932,0.040098,0.0517616,0.111445,0.0913902,0.0280961,0.0269363,0.103148,0.052673,0.0522294,0.0276638,0.0371261,0.0321067,0.0252667,0.0468358,0.135745,0.0713548,0.0262037,0.0149051,0.0356213,0.0314126,0.0189599,0.0579281,0.0801456,0.0491164,0.0234217,0.0253992,0.024078,0.0166082,0.021632,0.0258666,0.142908,0.119742,0.0520384,0.0780028,0.179751,0.197909,0.0593844,0.0390376,0.0303379,0.0392739,0.0262598,0.0713416,0.120096,0.124441,0.0465847,0.0463945,0.0413247,0.0570456,0.0627828,0.0680422,0.122544,0.0944146,0.0342961,0.0359459,0.0805804,0.0486066,0.0401565,0.0398041,0.047824,0.0506919,0.0494396,0.0553945,0.106386,0.0910208,0.0393753,0.0362209,0.0344823,0.0274688,0.0385607,0.0502537,0.0712264,0.0727157,0.0352628,0.0361014,0.0277978,0.0284765,0.0345529,0.0283948,0.0939616,0.0903478,0.0487708,0.0647361,Acemasiran
dc6c0e8a-8c9a-435d-a7ca-5e044a764fbc.mp3,0.104618,0.131777,0.0488531,0.0575264,0.0445182,0.030808,0.0382296,0.0454207,0.090604,0.0775232,0.0404452,0.0275227,0.0145542,0.0303748,0.0330622,0.0656804,0.0931163,0.0796804,0.0559416,0.0445644,0.0643932,0.0685015,0.0427791,0.0393211,0.0870779,0.0432563,0.0486792,0.0683979,0.144364,0.121347,0.0425773,0.0272583,0.055776,0.0389164,0.0467222,0.0553884,0.0742929,0.0941096,0.0416939,0.0372507,0.027804,0.0291838,0.0335165,0.0469037,0.0771241,0.113093,0.05901,0.0649737,0.076944,0.112483,0.0670001,0.0648026,0.0873066,0.0524284,0.0494137,0.0427728,0.0786494,0.106754,0.0693612,0.0282406,0.0252642,0.0264279,0.0300972,0.0553251,0.0947859,0.133006,0.0744342,0.0630246,0.0602042,0.0589975,0.0494999,0.0530013,0.0761826,0.0516416,0.0465615,0.0574414,0.128624,0.113716,0.0430114,0.037714,0.0689401,0.0479936,0.0372828,0.0539524,0.0895324,0.100787,0.0441792,0.0382811,0.0266617,0.0273389,0.0295536,0.0345229,0.053701,0.118763,0.0533172,0.0505218,Acemasiran
efc29453-c759-4dac-b610-17e4494ab0f6.mp3,0.333392,0.186976,0.0644313,0.0203099,0.00846113,0.0142291,0.016705,0.0313994,0.0776937,0.132273,0.0170588,0.00922454,0.0126245,0.0158966,0.0135425,0.0234364,0.0790148,0.154367,0.0875847,0.0565306,0.0934276,0.0783951,0.0319127,0.0741509,0.0410892,0.0501242,0.0359301,0.0746243,0.179381,0.204307,0.0684754,0.0177039,0.0334159,0.0275816,0.0195286,0.0488241,0.124504,0.188911,0.0631645,0.0105567,0.0149511,0.0103003,0.0120206,0.0197523,0.0916218,0.135894,0.123471,0.133341,0.250582,0.136409,0.0564964,0.0274409,0.016924,0.0144958,0.021353,0.0371299,0.0869411,0.105959,0.0270389,0.0193209,0.0294579,0.0182396,0.020943,0.0434865,0.0902908,0.159554,0.0862558,0.0580997,0.0969427,0.0765462,0.0479839,0.0617344,0.0472911,0.0540075,0.0401183,0.0669008,0.159232,0.146213,0.0659188,0.0174907,0.0351226,0.031181,0.030549,0.061466,0.129895,0.150879,0.0586835,0.0212947,0.0152921,0.0173377,0.0195155,0.029754,0.0994254,0.121644,0.0957639,0.110899,Acemasiran
02736cb8-0e87-4b51-82b7-68c1ecbd02eb.mp3,0.151385,0.0901421,0.0433751,0.044395,0.0530551,0.0277283,0.0323903,0.0798978,0.140021,0.0915992,0.0386279,0.0263095,0.044683,0.0314692,0.0328301,0.0754271,0.135779,0.093464,0.0493394,0.0562425,0.0293178,0.0842876,0.0238993,0.0543122,0.0882223,0.0561054,0.0615896,0.0940027,0.133457,0.0581575,0.037926,0.0360472,0.0265796,0.0176628,0.0190991,0.0407509,0.0913505,0.0600568,0.0308797,0.0337364,0.0262754,0.0204577,0.0358754,0.0730191,0.128394,0.0811618,0.0495343,0.0851822,0.153907,0.0723602,0.0417034,0.0467676,0.0476687,0.0297495,0.0351166,0.080255,0.142505,0.0783583,0.0369008,0.0337581,0.0459958,0.0370977,0.0415191,0.0762623,0.153071,0.0842735,0.0491432,0.0589364,0.0765736,0.0627839,0.0304147,0.0576374,0.0878346,0.0498332,0.0609289,0.095339,0.136312,0.0579323,0.0343231,0.0396692,0.025838,0.0292915,0.0341405,0.0435925,0.0855772,0.0481178,0.0306866,0.0341683,0.0243116,0.0235053,0.0328702,0.0600339,0.118607,0.0703745,0.0401757,0.0834099,Acemasiran
22b1c7b5-b42b-47e0-b8c6-d8962257e268.mp3,0.255228,0.0959533,0.0489157,0.0174472,0.0369772,0.0326925,0.0286452,0.055411,0.185193,0.078256,0.026496,0.0236526,0.0246126,0.0214943,0.0361769,0.0583356,0.178809,0.085791,0.0191687,0.0355699,0.10004,0.0521064,0.0126908,0.0273099,0.0460494,0.035576,0.0204696,0.065479,0.121707,0.100337,0.0454997,0.0165503,0.0170976,0.0199564,0.00905256,0.0423041,0.111867,0.0885378,0.0538946,0.0250345,0.0146021,0.0127683,0.0186299,0.0415083,0.110683,0.16043,0.0616532,0.0865991,0.222192,0.121407,0.0665112,0.0395136,0.0297801,0.0291175,0.0296878,0.0565757,0.16735,0.109859,0.0547116,0.0351908,0.0397048,0.0501526,0.0519838,0.0839095,0.16623,0.108808,0.0400755,0.0676424,0.103902,0.0616855,0.0348495,0.0392337,0.0644092,0.0511039,0.0306123,0.0758887,0.155787,0.142146,0.0681871,0.0380957,0.0330548,0.0341573,0.0646491,0.0587139,0.100567,0.070503,0.0493551,0.0282362,0.0272429,0.0263309,0.0337635,0.0402843,0.10362,0.123408,0.0665467,0.0897391,Acemasiran
